"stkSym1","stkSym2","compInd","intraStkTimePeriod","interStkTimePeriod","timeInd","corVal"
"ATEN","IMMR",1,7,3,7,0.978669439212828
"ATEN","IMMR",1,7,3,8,0.0582657195896994
"ATEN","IMMR",1,7,3,9,0.251124986071457
"ATEN","IMMR",1,7,3,10,-0.609233653183887
"ATEN","IMMR",1,7,3,11,0.952103656128298
"ATEN","IMMR",1,7,3,12,0.521255431048466
"ATEN","IMMR",1,7,3,13,0.483212466650939
"ATEN","IMMR",1,7,3,14,-0.366470428145182
"ATEN","IMMR",1,7,3,15,-0.83968253245675
"ATEN","IMMR",1,7,3,16,0.980477207385957
"ATEN","IMMR",1,7,3,17,0.996825975004817
"ATEN","IMMR",1,7,3,18,0.776298801864506
"ATEN","IMMR",1,7,3,19,-0.99188166468585
"ATEN","IMMR",1,7,3,20,0.439363015920788
"ATEN","IMMR",1,7,3,21,0.6345260283096
"ATEN","IMMR",1,7,3,22,-0.803526150364101
"ATEN","IMMR",1,7,3,23,0.711211619350067
"ATEN","IMMR",1,7,3,24,-0.398411045222131
"ATEN","IMMR",1,7,3,25,0.690651631165454
"ATEN","IMMR",1,7,3,26,-0.36861362239852
"ATEN","IMMR",1,7,3,27,0.574881314892791
"ATEN","IMMR",1,7,3,28,-0.878636833787222
"ATEN","IMMR",1,7,3,29,-0.75966481478301
"ATEN","IMMR",1,7,3,30,-0.808491792800263
"ATEN","IMMR",1,7,3,31,-0.0115209081877359
"ATEN","LINK",1,7,3,1,-0.234628778948088
"ATEN","LINK",1,7,3,2,-0.580848731165317
"ATEN","LINK",1,7,3,4,-0.482779160686725
"ATEN","LINK",1,7,3,5,0.392573537113005
"ATEN","LINK",1,7,3,6,-0.0281327623065728
"ATEN","LINK",1,7,3,7,-0.954479978035029
"ATEN","LINK",1,7,3,8,0.53461516993052
"ATEN","LINK",1,7,3,9,0.386779631346775
"ATEN","LINK",1,7,3,10,0.832400377151675
"ATEN","LINK",1,7,3,11,0.990020894213439
"ATEN","LINK",1,7,3,12,0.914649703507586
"ATEN","LINK",1,7,3,13,-0.405269983456819
"ATEN","LINK",1,7,3,14,0.645495035810596
"ATEN","LINK",1,7,3,15,0.504109834435805
"ATEN","LINK",1,7,3,16,0.372669515045614
"ATEN","LINK",1,7,3,17,0.00210849816310664
"ATEN","LINK",1,7,3,18,0.127456589590481
"ATEN","LINK",1,7,3,19,0.771778816516878
"ATEN","LINK",1,7,3,20,0.297007888747369
"ATEN","LINK",1,7,3,21,0.444705122132854
"ATEN","LINK",1,7,3,22,0.666979149620384
"ATEN","LINK",1,7,3,23,-0.534705842980834
"ATEN","LINK",1,7,3,24,-0.664429183937077
"ATEN","LINK",1,7,3,25,0.717265588704243
"ATEN","LINK",1,7,3,26,0.659557517517276
"ATEN","LINK",1,7,3,27,-0.750263611805832
"ATEN","LINK",1,7,3,28,0.565227678244808
"ATEN","LINK",1,7,3,29,0.491615147697486
"ATEN","LINK",1,7,3,30,0.994753290489163
"ATEN","LINK",1,7,3,31,0.417844076007843
"ATEN","INAP",1,7,3,1,0.076366310516952
"ATEN","INAP",1,7,3,2,0.409060284972873
"ATEN","INAP",1,7,3,3,-0.127091054583352
"ATEN","INAP",1,7,3,4,-0.303799922383451
"ATEN","INAP",1,7,3,5,-0.759619698331344
"ATEN","INAP",1,7,3,6,-0.512753602269816
"ATEN","INAP",1,7,3,7,-0.18754568534987
"ATEN","INAP",1,7,3,8,0.830178736673083
"ATEN","INAP",1,7,3,9,0.586286549013386
"ATEN","INAP",1,7,3,10,0.516466646305259
"ATEN","INAP",1,7,3,11,-0.881289981917407
"ATEN","INAP",1,7,3,12,0.757149513381764
"ATEN","INAP",1,7,3,13,0.514932530796623
"ATEN","INAP",1,7,3,14,-0.520598101749394
"ATEN","INAP",1,7,3,15,-0.882641444736965
"ATEN","INAP",1,7,3,16,0.547938196844095
"ATEN","INAP",1,7,3,17,-0.983306313281035
"ATEN","INAP",1,7,3,18,-0.470837668111842
"ATEN","INAP",1,7,3,19,-0.718885154689588
"ATEN","INAP",1,7,3,20,0.673959986366631
"ATEN","INAP",1,7,3,21,-0.856574658522373
"ATEN","INAP",1,7,3,22,-0.427129734879492
"ATEN","INAP",1,7,3,23,-0.811437628583853
"ATEN","INAP",1,7,3,24,-0.666014013642849
"ATEN","INAP",1,7,3,25,0.843969046874124
"ATEN","INAP",1,7,3,26,-0.226939231535069
"ATEN","INAP",1,7,3,27,0.830316473734378
"ATEN","INAP",1,7,3,28,-0.712037692144923
"ATEN","INAP",1,7,3,29,-0.614638277752453
"ATEN","INAP",1,7,3,30,0.937102932053578
"ATEN","INAP",1,7,3,31,0.323087954062083
"ATEN","IBM",1,7,3,1,0.264913576784979
"ATEN","IBM",1,7,3,2,-0.278247303526276
"ATEN","IBM",1,7,3,3,0.488224271743007
"ATEN","IBM",1,7,3,4,0.569438450674987
"ATEN","IBM",1,7,3,5,0.517285822789329
"ATEN","IBM",1,7,3,6,-0.708150658003865
"ATEN","IBM",1,7,3,7,0.947958140370284
"ATEN","IBM",1,7,3,8,0.866627091149337
"ATEN","IBM",1,7,3,9,-0.430445858187287
"ATEN","IBM",1,7,3,10,0.712229301725974
"ATEN","IBM",1,7,3,11,-0.470673679240339
"ATEN","IBM",1,7,3,12,0.43391708964106
"ATEN","IBM",1,7,3,13,-0.666321617940641
"ATEN","IBM",1,7,3,14,-0.818056980385164
"ATEN","IBM",1,7,3,15,-0.698539822329082
"ATEN","IBM",1,7,3,16,0.587769298977781
"ATEN","IBM",1,7,3,17,-0.615655972206415
"ATEN","IBM",1,7,3,18,0.50182054339042
"ATEN","IBM",1,7,3,19,0.859383460275302
"ATEN","IBM",1,7,3,20,0.28609805711382
"ATEN","IBM",1,7,3,21,-0.268968283505921
"ATEN","IBM",1,7,3,22,0.607935141080341
"ATEN","IBM",1,7,3,23,-0.377938719189623
"ATEN","IBM",1,7,3,24,-0.705575789872625
"ATEN","IBM",1,7,3,25,0.116017934478859
"ATEN","IBM",1,7,3,26,0.196557333355301
"ATEN","IBM",1,7,3,27,0.855916251016151
"ATEN","IBM",1,7,3,28,-0.654848380320109
"ATEN","IBM",1,7,3,29,-0.314685226235853
"ATEN","IBM",1,7,3,30,-0.928047473731397
"ATEN","IBM",1,7,3,31,0.430512541410946
"ATEN","IIJI",1,7,3,1,-0.594310554643012
"ATEN","IIJI",1,7,3,2,0.571947952769972
"ATEN","IIJI",1,7,3,3,0.363058310270851
"ATEN","IIJI",1,7,3,4,-0.22605132289238
"ATEN","IIJI",1,7,3,5,-0.212912184442071
"ATEN","IIJI",1,7,3,6,0.529397340794885
"ATEN","IIJI",1,7,3,7,-0.106933546360173
"ATEN","IIJI",1,7,3,8,-0.519186277083696
"ATEN","IIJI",1,7,3,9,0.0909181000362317
"ATEN","IIJI",1,7,3,10,0.691632994878305
"ATEN","IIJI",1,7,3,11,-0.487419505674883
"ATEN","IIJI",1,7,3,12,0.55776595768035
"ATEN","IIJI",1,7,3,13,0.168291855900945
"ATEN","IIJI",1,7,3,14,0.189845173579293
"ATEN","IIJI",1,7,3,15,-0.67796390622691
"ATEN","IIJI",1,7,3,16,0.37886012467506
"ATEN","IIJI",1,7,3,17,0.692706109566975
"ATEN","IIJI",1,7,3,18,-0.424033887787701
"ATEN","IIJI",1,7,3,19,-0.54485500349458
"ATEN","IIJI",1,7,3,20,-0.463622070239795
"ATEN","IIJI",1,7,3,21,-0.102381565537188
"ATEN","IIJI",1,7,3,22,0.125171737243222
"ATEN","IIJI",1,7,3,23,0.182005548200748
"ATEN","IIJI",1,7,3,24,-0.515634801581629
"ATEN","IIJI",1,7,3,25,0.767776497454122
"ATEN","IIJI",1,7,3,26,0.336994529488031
"ATEN","IIJI",1,7,3,27,-0.474693895219031
"ATEN","IIJI",1,7,3,28,-0.492911943042629
"ATEN","IIJI",1,7,3,29,0.746485623145013
"ATEN","IIJI",1,7,3,30,-0.873430066440093
"ATEN","IIJI",1,7,3,31,-0.994482535206391
"ATEN","INXN",1,7,3,1,-0.731270753999619
"ATEN","INXN",1,7,3,2,0.939547523744279
"ATEN","INXN",1,7,3,3,-0.269284751745829
"ATEN","INXN",1,7,3,4,0.157936917924966
"ATEN","INXN",1,7,3,5,0.537523287585413
"ATEN","INXN",1,7,3,6,-0.683713969359296
"ATEN","INXN",1,7,3,7,0.747803474584325
"ATEN","INXN",1,7,3,8,0.435749333957934
"ATEN","INXN",1,7,3,9,-0.5033182915268
"ATEN","INXN",1,7,3,10,0.327300929528874
"ATEN","INXN",1,7,3,11,-0.10323442965228
"ATEN","INXN",1,7,3,12,0.77619343242691
"ATEN","INXN",1,7,3,13,0.311946749062591
"ATEN","INXN",1,7,3,14,-0.34945297973131
"ATEN","INXN",1,7,3,15,-0.907179410499034
"ATEN","INXN",1,7,3,16,-0.921365651361267
"ATEN","INXN",1,7,3,17,-0.496780398630423
"ATEN","INXN",1,7,3,18,-0.840690806742911
"ATEN","INXN",1,7,3,19,-0.681131072350354
"ATEN","INXN",1,7,3,20,-0.0781085011199879
"ATEN","INXN",1,7,3,21,-0.214800161451018
"ATEN","INXN",1,7,3,22,0.734588243703357
"ATEN","INXN",1,7,3,23,-0.747146758934759
"ATEN","INXN",1,7,3,24,0.595626436072462
"ATEN","INXN",1,7,3,25,-0.77690587002577
"ATEN","INXN",1,7,3,26,0.25229509205631
"ATEN","INXN",1,7,3,27,0.483451949010823
"ATEN","INXN",1,7,3,28,0.321521517770443
"ATEN","INXN",1,7,3,29,0.914695285123724
"ATEN","INXN",1,7,3,30,0.4736202150981
"ATEN","INXN",1,7,3,31,0.192514750291597
"ATEN","JT",1,7,3,26,-1
"ATEN","JT",1,7,3,27,-0.435723042680329
"ATEN","JT",1,7,3,28,-0.530705979178995
"ATEN","JT",1,7,3,29,0.945217883491251
"ATEN","JT",1,7,3,30,0.777825576722508
"ATEN","JT",1,7,3,31,0.753040212061929
"ATEN","JNPR",1,7,3,1,-0.299498537838307
"ATEN","JNPR",1,7,3,2,0.840121771208078
"ATEN","JNPR",1,7,3,3,0.432848054294555
"ATEN","JNPR",1,7,3,4,0.0374623227628155
"ATEN","JNPR",1,7,3,5,-0.837607832580073
"ATEN","JNPR",1,7,3,6,-0.835474161607801
"ATEN","JNPR",1,7,3,7,-0.385585803452224
"ATEN","JNPR",1,7,3,8,-0.659841424302883
"ATEN","JNPR",1,7,3,9,0.505679178731833
"ATEN","JNPR",1,7,3,10,0.871819259629473
"ATEN","JNPR",1,7,3,11,0.185390111613426
"ATEN","JNPR",1,7,3,12,0.931530859758589
"ATEN","JNPR",1,7,3,13,-0.350556519556992
"ATEN","JNPR",1,7,3,14,-0.235224040892242
"ATEN","JNPR",1,7,3,15,-0.804802025554695
"ATEN","JNPR",1,7,3,16,0.722669914876408
"ATEN","JNPR",1,7,3,17,0.425637161790376
"ATEN","JNPR",1,7,3,18,0.82141641337185
"ATEN","JNPR",1,7,3,19,0.442893575321492
"ATEN","JNPR",1,7,3,20,0.273968960885345
"ATEN","JNPR",1,7,3,21,-0.165668821758467
"ATEN","JNPR",1,7,3,22,0.0270913291300982
"ATEN","JNPR",1,7,3,23,-0.719289396897793
"ATEN","JNPR",1,7,3,24,-0.410330476552066
"ATEN","JNPR",1,7,3,25,-0.631081681038129
"ATEN","JNPR",1,7,3,26,-0.419302074169995
"ATEN","JNPR",1,7,3,27,0.307563864445929
"ATEN","JNPR",1,7,3,28,0.210964164599578
"ATEN","JNPR",1,7,3,29,0.730302910818539
"ATEN","JNPR",1,7,3,30,-0.362330868584612
"ATEN","JNPR",1,7,3,31,-0.989472949901743
"ATEN","KTCC",1,7,3,1,0.0817715142942178
"ATEN","KTCC",1,7,3,2,-0.598592227720054
"ATEN","KTCC",1,7,3,3,-0.254171664256639
"ATEN","KTCC",1,7,3,4,-0.168411155655576
"ATEN","KTCC",1,7,3,5,0.47315754299534
"ATEN","KTCC",1,7,3,6,0.377283016869337
"ATEN","KTCC",1,7,3,7,-0.506916702064781
"ATEN","KTCC",1,7,3,8,0.171777544732144
"ATEN","KTCC",1,7,3,9,0.296144514946492
"ATEN","KTCC",1,7,3,10,-0.821996645987281
"ATEN","KTCC",1,7,3,11,0.735809696552356
"ATEN","KTCC",1,7,3,12,0.60018191543943
"ATEN","KTCC",1,7,3,13,-0.0510637593921665
"ATEN","KTCC",1,7,3,14,-0.888768589567603
"ATEN","KTCC",1,7,3,15,0.0306406810439238
"ATEN","KTCC",1,7,3,16,0.0707026506598533
"ATEN","KTCC",1,7,3,17,0.686253091435956
"ATEN","KTCC",1,7,3,18,0.579747468911242
"ATEN","KTCC",1,7,3,19,-0.688523308744283
"ATEN","KTCC",1,7,3,20,-0.212021966260605
"ATEN","KTCC",1,7,3,21,0.523409169735108
"ATEN","KTCC",1,7,3,22,0.2761705485512
"ATEN","KTCC",1,7,3,23,-0.79619309959008
"ATEN","KTCC",1,7,3,24,0.613085449991224
"ATEN","KTCC",1,7,3,25,-0.785816555824717
"ATEN","KTCC",1,7,3,26,-0.411461829753045
"ATEN","KTCC",1,7,3,27,0.00163638070350152
"ATEN","KTCC",1,7,3,28,0.622307730995562
"ATEN","KTCC",1,7,3,29,-0.101784101562209
"ATEN","KTCC",1,7,3,30,-0.647766760980883
"ATEN","KTCC",1,7,3,31,0.294545614358979
"ATEN","LTRX",1,7,3,1,-0.642793500286728
"ATEN","LTRX",1,7,3,2,0.897249812767054
"ATEN","LTRX",1,7,3,3,-0.0131601194119425
"ATEN","LTRX",1,7,3,4,0.169551738916358
"ATEN","LTRX",1,7,3,5,0.319288042837263
"ATEN","LTRX",1,7,3,6,-0.153335249223819
"ATEN","LTRX",1,7,3,7,-0.0179866588468649
"ATEN","LTRX",1,7,3,8,-0.489532354039299
"ATEN","LTRX",1,7,3,9,-0.0654655828087831
"ATEN","LTRX",1,7,3,10,0.947287560451743
"ATEN","LTRX",1,7,3,11,-0.0164139895537629
"ATEN","LTRX",1,7,3,12,0.830902923916896
"ATEN","LTRX",1,7,3,13,-0.176212497024579
"ATEN","LTRX",1,7,3,14,-0.958808326786605
"ATEN","LTRX",1,7,3,15,0.753107191670863
"ATEN","LTRX",1,7,3,16,0.214223105073995
"ATEN","LTRX",1,7,3,17,-0.275802998129343
"ATEN","LTRX",1,7,3,18,0.495440623614518
"ATEN","LTRX",1,7,3,19,-0.535686955444354
"ATEN","LTRX",1,7,3,20,-0.376936644884689
"ATEN","LTRX",1,7,3,21,-0.19245843444922
"ATEN","LTRX",1,7,3,22,0.252845765410781
"ATEN","LTRX",1,7,3,23,0.267103612148252
"ATEN","LTRX",1,7,3,24,0.0813975515984718
"ATEN","LTRX",1,7,3,25,0.633398479594207
"ATEN","LTRX",1,7,3,26,0.5124034798756
"ATEN","LTRX",1,7,3,27,0.52415517290017
"ATEN","LTRX",1,7,3,28,0.532600873345899
"ATEN","LTRX",1,7,3,29,-0.708135927635451
"ATEN","LTRX",1,7,3,30,0.0804805507188791
"ATEN","LTRX",1,7,3,31,-0.882527197554224
"ATEN","LN",1,7,3,1,0.850470660135142
"ATEN","LN",1,7,3,2,0.527111684444018
"ATEN","LN",1,7,3,3,-0.431459234957507
"ATEN","LN",1,7,3,4,0.276888666826875
"ATEN","LN",1,7,3,5,-0.438931521938393
"ATEN","LN",1,7,3,6,-0.748742990045788
"ATEN","LN",1,7,3,7,0.798137909259804
"ATEN","LN",1,7,3,8,0.218999074286955
"ATEN","LN",1,7,3,9,0.419606608048437
"ATEN","LN",1,7,3,10,-0.491349682258437
"ATEN","LN",1,7,3,11,-0.212187876818037
"ATEN","LN",1,7,3,12,0.778824621056646
"ATEN","LN",1,7,3,13,0.0305784612261772
"ATEN","LN",1,7,3,14,0.0960146503077272
"ATEN","LN",1,7,3,15,0.195176742216553
"ATEN","LN",1,7,3,16,-0.439938207129657
"ATEN","LN",1,7,3,17,0.691074768419226
"ATEN","LN",1,7,3,18,-0.404967867589231
"ATEN","LN",1,7,3,19,-0.915255323771629
"ATEN","LN",1,7,3,20,-0.777391660921274
"ATEN","LN",1,7,3,21,0.487548427601708
"ATEN","LN",1,7,3,22,-0.374084634004448
"ATEN","LN",1,7,3,23,0.672728382751208
"ATEN","LN",1,7,3,24,-0.033217649550191
"ATEN","LN",1,7,3,25,-0.907768855671229
"ATEN","LN",1,7,3,26,0.594129122249076
"ATEN","LN",1,7,3,27,0.623990852676777
"ATEN","LN",1,7,3,28,0.356750846575403
"ATEN","LN",1,7,3,29,0.714492277970973
"ATEN","LN",1,7,3,30,-0.871240059448044
"ATEN","LN",1,7,3,31,0.00777106656065822
"ATEN","LOGI",1,7,3,1,0.763200712101963
"ATEN","LOGI",1,7,3,2,0.949233730137856
"ATEN","LOGI",1,7,3,3,-0.820955014768196
"ATEN","LOGI",1,7,3,4,0.690748980099903
"ATEN","LOGI",1,7,3,5,0.10124774107675
"ATEN","LOGI",1,7,3,6,-0.973552832234637
"ATEN","LOGI",1,7,3,7,0.14476743677973
"ATEN","LOGI",1,7,3,8,0.521906419697851
"ATEN","LOGI",1,7,3,9,-0.269724035671424
"ATEN","LOGI",1,7,3,10,0.549463222338791
"ATEN","LOGI",1,7,3,11,0.798766798076745
"ATEN","LOGI",1,7,3,12,0.812143443108369
"ATEN","LOGI",1,7,3,13,-0.656842558935267
"ATEN","LOGI",1,7,3,14,0.0967162405615669
"ATEN","LOGI",1,7,3,15,-0.70005823138807
"ATEN","LOGI",1,7,3,16,-0.43798678739243
"ATEN","LOGI",1,7,3,17,0.725971224469187
"ATEN","LOGI",1,7,3,18,-0.891191249710853
"ATEN","LOGI",1,7,3,19,-0.994358308786345
"ATEN","LOGI",1,7,3,20,-0.0351994331010151
"ATEN","LOGI",1,7,3,21,0.222196818781
"ATEN","LOGI",1,7,3,22,0.285315367901783
"ATEN","LOGI",1,7,3,23,-0.194266296971885
"ATEN","LOGI",1,7,3,24,0.945909897416576
"ATEN","LOGI",1,7,3,25,0.636985673537896
"ATEN","LOGI",1,7,3,26,0.17338091763073
"ATEN","LOGI",1,7,3,27,0.377322759703567
"ATEN","LOGI",1,7,3,28,0.572926920675097
"ATEN","LOGI",1,7,3,29,0.306934852277799
"ATEN","LOGI",1,7,3,30,0.832931911730212
"ATEN","LOGI",1,7,3,31,-0.82486901200931
"ATEN","MTCH",1,7,3,1,-0.490665642983306
"ATEN","MTCH",1,7,3,2,-0.327174589442503
"ATEN","MTCH",1,7,3,3,-0.127403247477881
"ATEN","MTCH",1,7,3,4,0.355896341631879
"ATEN","MTCH",1,7,3,5,0.518951015851182
"ATEN","MTCH",1,7,3,6,-0.676395049141379
"ATEN","MTCH",1,7,3,7,-0.905300360231363
"ATEN","MTCH",1,7,3,8,-0.0479292359664705
"ATEN","MTCH",1,7,3,9,0.463667739812604
"ATEN","MTCH",1,7,3,10,0.935481377311309
"ATEN","MTCH",1,7,3,11,-0.195062008996048
"ATEN","MTCH",1,7,3,12,0.316111092784505
"ATEN","MTCH",1,7,3,13,-0.231263656227025
"ATEN","MTCH",1,7,3,14,-0.379105162695526
"ATEN","MTCH",1,7,3,15,-0.898005305366671
"ATEN","MTCH",1,7,3,16,0.850899545439881
"ATEN","MTCH",1,7,3,17,0.0418352003347221
"ATEN","MTCH",1,7,3,18,0.983376827791454
"ATEN","MTCH",1,7,3,19,0.476004834481248
"ATEN","MTCH",1,7,3,20,0.399086640250296
"ATEN","MTCH",1,7,3,21,-0.368516385358278
"ATEN","MTCH",1,7,3,22,-0.132020077195804
"ATEN","MTCH",1,7,3,23,-0.443414991898769
"ATEN","MTCH",1,7,3,24,0.494000482436507
"ATEN","MTCH",1,7,3,25,-0.835938629074308
"ATEN","MTCH",1,7,3,26,0.0432493801714022
"ATEN","MTCH",1,7,3,27,0.624356254476404
"ATEN","MTCH",1,7,3,28,0.420872159799826
"ATEN","MTCH",1,7,3,29,0.770960812834249
"ATEN","MTCH",1,7,3,30,0.710481558747073
"ATEN","MTCH",1,7,3,31,-0.47564079246281
"ATEN","MITK",1,7,3,1,-0.67165196986537
"ATEN","MITK",1,7,3,2,0.821207203392057
"ATEN","MITK",1,7,3,3,-0.0930348865833634
"ATEN","MITK",1,7,3,4,0.708866485561393
"ATEN","MITK",1,7,3,5,-0.443487224221072
"ATEN","MITK",1,7,3,6,0.0671893023431833
"ATEN","MITK",1,7,3,7,-0.516627442738712
"ATEN","MITK",1,7,3,8,0.305679292939266
"ATEN","MITK",1,7,3,9,-0.00799303311136879
"ATEN","MITK",1,7,3,10,0.57818504922884
"ATEN","MITK",1,7,3,11,-0.529529576038719
"ATEN","MITK",1,7,3,12,0.560018150410487
"ATEN","MITK",1,7,3,13,-0.292669543597594
"ATEN","MITK",1,7,3,14,0.0483802022118444
"ATEN","MITK",1,7,3,15,-0.450387738455507
"ATEN","MITK",1,7,3,16,0.906968177252418
"ATEN","MITK",1,7,3,17,-0.88453742163862
"ATEN","MITK",1,7,3,18,-0.452881901968408
"ATEN","MITK",1,7,3,19,-0.668647849835732
"ATEN","MITK",1,7,3,20,-0.226776039202418
"ATEN","MITK",1,7,3,21,0.688476169741657
"ATEN","MITK",1,7,3,22,0.0498864987601293
"ATEN","MITK",1,7,3,23,-0.674610903801737
"ATEN","MITK",1,7,3,24,-0.571453135655204
"ATEN","MITK",1,7,3,25,-0.88179436960875
"ATEN","MITK",1,7,3,26,0.69801764307356
"ATEN","MITK",1,7,3,27,0.485478051049566
"ATEN","MITK",1,7,3,28,0.758094001542283
"ATEN","MITK",1,7,3,29,0.3163149171184
"ATEN","MITK",1,7,3,30,0.893790907992007
"ATEN","MITK",1,7,3,31,0.412758061392853
"ATEN","MODN",1,7,3,1,0.530651476101167
"ATEN","MODN",1,7,3,2,0.781575158578368
"ATEN","MODN",1,7,3,3,-0.654266645152006
"ATEN","MODN",1,7,3,4,-0.105490617349778
"ATEN","MODN",1,7,3,5,0.519487678907835
"ATEN","MODN",1,7,3,6,0.559085513690799
"ATEN","MODN",1,7,3,7,-0.132029128199219
"ATEN","MODN",1,7,3,8,-0.552874632025188
"ATEN","MODN",1,7,3,9,-0.499635169597535
"ATEN","MODN",1,7,3,10,-0.927042044874576
"ATEN","MODN",1,7,3,11,0.439180518875878
"ATEN","MODN",1,7,3,12,-0.240114115837594
"ATEN","MODN",1,7,3,13,0.543144360051393
"ATEN","MODN",1,7,3,14,-0.438099055261663
"ATEN","MODN",1,7,3,15,-0.691861723279307
"ATEN","MODN",1,7,3,16,-0.43084165675193
"ATEN","MODN",1,7,3,17,0.418459721299693
"ATEN","MODN",1,7,3,18,0.798161435547177
"ATEN","MODN",1,7,3,19,-0.974391195694619
"ATEN","MODN",1,7,3,20,0.0698001920979881
"ATEN","MODN",1,7,3,21,-0.106840449378734
"ATEN","MODN",1,7,3,22,0.0950416965682339
"ATEN","MODN",1,7,3,23,-0.250000000000005
"ATEN","MODN",1,7,3,24,0.149719538551778
"ATEN","MODN",1,7,3,25,-0.795336383352911
"ATEN","MODN",1,7,3,26,0.376104992466157
"ATEN","MODN",1,7,3,27,0.662470548462758
"ATEN","MODN",1,7,3,28,0.411732925102613
"ATEN","MODN",1,7,3,29,0.508549567212477
"ATEN","MODN",1,7,3,30,0.40473510463158
"ATEN","MODN",1,7,3,31,0.951899424945241
"ATEN","MOXC",1,7,3,1,0.851308547576543
"ATEN","MOXC",1,7,3,2,0.588102375509493
"ATEN","MOXC",1,7,3,3,0.628074684496275
"ATEN","MOXC",1,7,3,4,-0.769252663650877
"ATEN","MOXC",1,7,3,5,-0.942431083974124
"ATEN","MOXC",1,7,3,6,-0.775568109641667
"ATEN","MOXC",1,7,3,7,-0.0803642688704743
"ATEN","MOXC",1,7,3,8,0.152607252068937
"ATEN","MOXC",1,7,3,9,0.46735980063074
"ATEN","MOXC",1,7,3,10,-0.902953699197642
"ATEN","MOXC",1,7,3,11,0.0701527852133728
"ATEN","MOXC",1,7,3,12,0.819865694801204
"ATEN","MOXC",1,7,3,13,-0.153043392893096
"ATEN","MOXC",1,7,3,14,0.0128221237182084
"ATEN","MOXC",1,7,3,15,0.598591881098349
"ATEN","MOXC",1,7,3,16,-0.0562356793344265
"ATEN","MOXC",1,7,3,17,-0.702110002231075
"ATEN","MOXC",1,7,3,18,-0.654522762456075
"ATEN","MOXC",1,7,3,19,-0.457329560380027
"ATEN","MOXC",1,7,3,20,0.249883102695449
"ATEN","MOXC",1,7,3,21,-0.538955354173079
"ATEN","MOXC",1,7,3,22,-0.132809146083967
"ATEN","MOXC",1,7,3,23,-0.0929466432868477
"ATEN","MOXC",1,7,3,24,-0.00964785760957429
"ATEN","MOXC",1,7,3,25,-0.787132101718579
"ATEN","MOXC",1,7,3,26,0.421251107154156
"ATEN","MOXC",1,7,3,27,0.255516334971407
"ATEN","MOXC",1,7,3,28,-0.744338963455473
"ATEN","MOXC",1,7,3,29,0.752151845732133
"ATEN","MOXC",1,7,3,30,0.684428965646751
"ATEN","MOXC",1,7,3,31,0.562834583691443
"ATEN","NICE",1,7,3,1,0.620527417070767
"ATEN","NICE",1,7,3,2,0.856089238002531
"ATEN","NICE",1,7,3,3,-0.00575831263802788
"ATEN","NICE",1,7,3,4,0.0441649978533382
"ATEN","NICE",1,7,3,5,0.0768852123731704
"ATEN","NICE",1,7,3,6,-0.764504064954977
"ATEN","NICE",1,7,3,7,0.997174702752591
"ATEN","NICE",1,7,3,8,0.43651121833764
"ATEN","NICE",1,7,3,9,0.221050587918711
"ATEN","NICE",1,7,3,10,0.347566323104055
"ATEN","NICE",1,7,3,11,-0.705704406596844
"ATEN","NICE",1,7,3,12,0.884354979660844
"ATEN","NICE",1,7,3,13,-0.539801318942094
"ATEN","NICE",1,7,3,14,-0.469348816111699
"ATEN","NICE",1,7,3,15,-0.956478971406339
"ATEN","NICE",1,7,3,16,0.0116027877227173
"ATEN","NICE",1,7,3,17,-0.122889147644262
"ATEN","NICE",1,7,3,18,0.502325199033023
"ATEN","NICE",1,7,3,19,-0.703076681306574
"ATEN","NICE",1,7,3,20,0.21098555931515
"ATEN","NICE",1,7,3,21,0.756706703065134
"ATEN","NICE",1,7,3,22,0.338174774123642
"ATEN","NICE",1,7,3,23,0.0980987151755088
"ATEN","NICE",1,7,3,24,0.727701910546324
"ATEN","NICE",1,7,3,25,-0.204883785588325
"ATEN","NICE",1,7,3,26,0.0970302850416433
"ATEN","NICE",1,7,3,27,0.663828397434231
"ATEN","NICE",1,7,3,28,0.00182775892172855
"ATEN","NICE",1,7,3,29,-0.559112779237509
"ATEN","NICE",1,7,3,30,0.737487886231955
"ATEN","NICE",1,7,3,31,0.404588740131462
"ATEN","OMCL",1,7,3,1,-0.472257711301311
"ATEN","OMCL",1,7,3,2,0.993065155109122
"ATEN","OMCL",1,7,3,3,0.416606695979372
"ATEN","OMCL",1,7,3,4,0.475226615557725
"ATEN","OMCL",1,7,3,5,0.752812058537149
"ATEN","OMCL",1,7,3,6,-0.857493729973979
"ATEN","OMCL",1,7,3,7,0.376444683443659
"ATEN","OMCL",1,7,3,8,-0.541233862382618
"ATEN","OMCL",1,7,3,9,-0.873591026750097
"ATEN","OMCL",1,7,3,10,-0.0393960003956046
"ATEN","OMCL",1,7,3,11,-0.768734187022954
"ATEN","OMCL",1,7,3,12,0.50888150532809
"ATEN","OMCL",1,7,3,13,-0.233840620433347
"ATEN","OMCL",1,7,3,14,0.836259651843471
"ATEN","OMCL",1,7,3,15,-0.946481672453158
"ATEN","OMCL",1,7,3,16,0.184475505060036
"ATEN","OMCL",1,7,3,17,-0.888604462827213
"ATEN","OMCL",1,7,3,18,0.791135103699879
"ATEN","OMCL",1,7,3,19,-0.804864176695854
"ATEN","OMCL",1,7,3,20,0.548136510127251
"ATEN","OMCL",1,7,3,21,-0.129274123791614
"ATEN","OMCL",1,7,3,22,0.838643572233919
